txn_id,ts,payer_user_id,payer_vpa,payee_name,payee_vpa,mcc,amount_inr,currency,txn_type,status,rrn,failure_reason,device_os,city_tier
UPI31690194508139,2025-09-26 08:20:33,USR000675,aditya6@paytm,Flipkart,572@upi,4111,3835.47,INR,BillPay,SUCCESS,295640829933,,Android,T3
UPI79993946548238,2025-08-27 22:04:00,USR000675,aditya82@okaxis,Decathlon,689@apl,6011,2074.48,INR,Recharge,SUCCESS,894858583457,,Android,T3
UPI39613882650576,2025-02-12 06:48:11,USR000675,aditya30@apl,NSE,934@okhdfcbank,5814,478.69,INR,P2M,SUCCESS,815844456882,,Android,T3
UPI18090662505857,2025-03-03 17:20:32,USR000675,aditya7@okhdfcbank,Groww,591@ybl,5812,25364.47,INR,BillPay,SUCCESS,545130358911,,Android,T3
UPI33352809493413,2025-09-19 13:57:31,USR000675,aditya49@okaxis,PolicyBazaar,750@ibl,4814,1412.31,INR,BillPay,SUCCESS,762319738723,,Android,T3
UPI27496138263017,2025-04-09 06:25:50,USR000675,aditya21@paytm,BSE,437@apl,5812,422.69,INR,BillPay,SUCCESS,807476167929,,Android,T3
UPI82329502233537,2025-06-10 08:28:54,USR000675,aditya66@paytm,Amazon,292@okstatebank,5411,4872.81,INR,P2M,SUCCESS,410226259693,,Android,T3
UPI22394899224554,2025-02-25 00:12:47,USR000675,aditya83@okstatebank,Groww,438@paytm,5814,25521.59,INR,BillPay,SUCCESS,140975506286,,Android,T3
UPI62008854609385,2025-05-10 13:00:15,USR000675,aditya52@apl,Groww,382@ibl,5311,31717.83,INR,P2M,PENDING,852435573497,,Android,T3
UPI77358204986659,2025-01-07 02:36:01,USR000675,aditya18@okstatebank,Flipkart,335@okicici,5411,348.89,INR,P2M,SUCCESS,481874312392,,Android,T3
UPI95629931881107,2025-12-26 19:32:41,USR000675,aditya88@okaxis,Bhavna Subramanian,225@apl,6300,332.97,INR,P2P,SUCCESS,678157071809,,Android,T3
UPI32647336075401,2025-07-20 06:43:26,USR000675,aditya48@ybl,Mahesh Nair,543@apl,5912,457.45,INR,P2P,SUCCESS,811089600182,,Android,T3
UPI80974327186367,2025-06-10 16:07:06,USR000675,aditya19@okhdfcbank,RedBus,372@okaxis,5732,237.16,INR,P2M,SUCCESS,207273463878,,Android,T3
UPI74003952879505,2025-08-09 01:38:55,USR000675,aditya72@okhdfcbank,Groww,536@okicici,5814,40222.79,INR,P2M,SUCCESS,584313143330,,Android,T3
UPI67318904110215,2025-11-08 12:02:20,USR000675,aditya9@okstatebank,Indane Gas,324@apl,5912,175164.93,INR,P2M,SUCCESS,343645644322,,Android,T3
UPI19648628851321,2025-07-20 05:15:17,USR000504,nisha24@apl,Decathlon,960@okstatebank,4111,81.73,INR,P2M,FAILURE,577111591371,BENE_BANK_TIMEOUT,Android,T3
UPI67767365949021,2025-08-03 06:16:34,USR000504,nisha46@apl,Decathlon,153@paytm,5912,334.53,INR,P2M,SUCCESS,691260492866,,Android,T3
UPI65250874037721,2025-10-26 11:27:05,USR000504,nisha41@ybl,HP Gas,816@upi,4111,190.01,INR,BillPay,SUCCESS,112410149506,,Android,T3
UPI16766741698260,2025-02-27 09:59:08,USR000504,nisha49@okhdfcbank,Tata Power,922@okstatebank,6011,351.87,INR,P2M,SUCCESS,849659970673,,Android,T3
UPI12171447463227,2025-10-13 15:59:45,USR000504,nisha25@upi,RedBus,247@apl,5812,4829.63,INR,P2M,SUCCESS,188643787997,,Android,T3
UPI68504619024648,2025-02-09 04:41:05,USR000504,nisha19@okaxis,Sneha Krishnan,749@okstatebank,4111,179.87,INR,P2P,SUCCESS,436512533962,,Android,T3
UPI51658481171599,2025-10-02 10:39:51,USR000504,nisha86@ybl,Decathlon,424@okicici,5732,498.55,INR,P2M,SUCCESS,268164977091,,Android,T3
UPI22791995639260,2025-05-12 07:34:19,USR000504,nisha79@okaxis,Decathlon,580@paytm,5411,210.68,INR,P2M,SUCCESS,406813954908,,Android,T3
UPI64633396460513,2025-03-12 17:58:51,USR000504,nisha12@ybl,Imran Kamat,175@upi,5311,467.49,INR,P2P,SUCCESS,418513866938,,Android,T3
UPI99361302686791,2025-04-23 16:32:58,USR000504,nisha36@paytm,Local Kirana,511@apl,4814,428.07,INR,P2M,SUCCESS,763119817216,,Android,T3
UPI98758234078068,2025-07-26 07:44:24,USR000504,nisha35@ybl,RedBus,389@paytm,5812,476.33,INR,P2M,SUCCESS,389312930667,,Android,T3
UPI28550693862945,2025-01-23 07:58:36,USR000504,nisha36@okaxis,Niketan Joshi,610@okhdfcbank,5411,2480.93,INR,P2P,SUCCESS,349242045133,,Android,T3
UPI42027691076541,2025-11-14 16:32:16,USR000504,nisha43@paytm,Local Kirana,451@paytm,5732,2774.47,INR,P2M,SUCCESS,414144248341,,Android,T3
UPI57544563672583,2025-08-11 22:54:31,USR000504,nisha16@ibl,Nykaa,651@paytm,5411,498.51,INR,P2M,FAILURE,271662132932,LIMIT_EXCEEDED,Android,T3
UPI88801764378826,2025-07-19 20:01:00,USR000504,nisha33@okicici,BESCOM,690@okstatebank,4111,207.12,INR,Recharge,SUCCESS,124814437002,,Android,T3
UPI21562726748456,2025-09-02 06:22:24,USR000504,nisha58@upi,Zomato,694@okhdfcbank,5912,26772.91,INR,Recharge,SUCCESS,193299425951,,Android,T3
UPI79848210532705,2025-06-14 06:47:28,USR000504,nisha73@okstatebank,Zomato,139@upi,5411,162.62,INR,P2M,SUCCESS,896327827124,,Android,T3
UPI90988323231958,2025-05-22 17:01:52,USR000504,nisha99@okaxis,Reliance Jio,171@paytm,5311,321.34,INR,BillPay,SUCCESS,210272907923,,Android,T3
UPI47503960032889,2025-05-16 15:01:32,USR000504,nisha23@upi,BSE,691@ibl,6011,1520.2,INR,BillPay,SUCCESS,916871366751,,Android,T3
UPI47011440449216,2025-08-12 18:56:16,USR000504,nisha58@paytm,Ola,600@ybl,5814,4740.66,INR,Recharge,SUCCESS,389898505144,,Android,T3
UPI67378838778245,2025-11-18 23:33:09,USR000504,nisha71@okhdfcbank,Ola,398@okhdfcbank,5912,236.29,INR,P2M,SUCCESS,719260438160,,Android,T3
UPI74351134369945,2025-02-19 16:16:27,USR000504,nisha99@ybl,NSE,510@paytm,4111,1085.85,INR,P2M,SUCCESS,509709791913,,Android,T3
UPI20922684642005,2025-12-02 22:37:55,USR000504,nisha83@paytm,Zomato,860@ybl,6300,393.03,INR,BillPay,SUCCESS,501068293033,,Android,T3
UPI26865278654686,2025-01-10 22:45:52,USR000504,nisha95@okaxis,Airtel,104@okstatebank,5814,503.81,INR,P2M,SUCCESS,854985008411,,Android,T3
UPI11458662676131,2025-10-12 12:52:31,USR000504,nisha47@paytm,Ananya Joshi,908@okstatebank,4814,4763.21,INR,P2P,SUCCESS,866668947325,,Android,T3
UPI72777327102200,2025-12-29 02:37:04,USR000504,nisha37@apl,SBI Card,546@okaxis,4814,9751.01,INR,P2M,SUCCESS,167718859143,,Android,T3
UPI82745308006449,2025-04-10 01:04:23,USR000504,nisha67@paytm,PolicyBazaar,932@paytm,5912,408.94,INR,P2M,SUCCESS,787173998129,,Android,T3
UPI77167320838365,2025-09-07 10:04:28,USR000842,aisha36@upi,Zomato,841@ybl,5912,486.3,INR,P2M,SUCCESS,126530643579,,Android,T3
UPI51533055238541,2025-05-19 10:00:26,USR000842,aisha32@okicici,SBI Card,182@upi,5814,1280.01,INR,P2M,SUCCESS,514284291215,,Android,T3
UPI80117131495426,2025-03-28 18:46:04,USR000842,aisha17@okstatebank,HDFC Life Premium,842@okaxis,5812,58.78,INR,P2M,FAILURE,699008370431,VPA_INVALID,Android,T3
UPI63781215987867,2025-04-27 19:02:53,USR000842,aisha51@ybl,Myntra,565@okhdfcbank,5732,689.5,INR,P2M,SUCCESS,447765044144,,Android,T3
UPI57923099706624,2025-07-10 15:54:07,USR000842,aisha12@okhdfcbank,Zerodha,115@ybl,5311,1085.15,INR,P2M,SUCCESS,787287821438,,Android,T3
UPI11043173181279,2025-03-17 07:19:19,USR000842,aisha86@okicici,HP Gas,864@paytm,5912,374.32,INR,P2M,FAILURE,544699765779,UPI_PIN_BLOCKED,Android,T3
UPI16846608807569,2025-06-20 23:42:44,USR000842,aisha84@ibl,IRCTC,744@upi,5732,168477.36,INR,BillPay,SUCCESS,387189443431,,Android,T3
UPI15926900676139,2025-02-19 10:07:22,USR000842,aisha94@apl,Vikram Ghosh,161@paytm,5411,20530.77,INR,P2P,SUCCESS,985916023773,,Android,T3
UPI52374304761376,2025-11-05 12:47:04,USR000842,aisha40@ybl,Ola,536@okaxis,5311,240.19,INR,P2M,SUCCESS,362844024476,,Android,T3
UPI96942295481415,2025-07-19 22:38:21,USR000287,gauri33@ibl,Bhavna Kulkarni,441@okhdfcbank,5814,15851.37,INR,P2P,FAILURE,768680785982,BANK_DOWN,Android,T3
UPI16136861689489,2025-03-07 19:39:51,USR000287,gauri5@okstatebank,BESCOM,598@apl,5411,106.01,INR,P2M,SUCCESS,605793204343,,Android,T3
UPI17360743921587,2025-08-30 20:14:00,USR000287,gauri17@okicici,INDmoney,456@ibl,5311,126.68,INR,P2M,SUCCESS,878671186464,,Android,T3
UPI47220362827977,2025-09-07 13:59:45,USR000287,gauri61@okaxis,Uber,714@apl,5812,4492.06,INR,P2M,SUCCESS,760427557809,,Android,T3
UPI58993494839086,2025-11-15 07:37:10,USR000287,gauri88@paytm,Amazon,239@okstatebank,6300,1035.1,INR,P2M,FAILURE,959534975983,VPA_INVALID,Android,T3
UPI41792291825191,2025-09-05 20:18:36,USR000611,asma92@apl,Local Kirana,294@apl,4814,193.41,INR,P2M,SUCCESS,676666022266,,Android,T1
UPI29571956734110,2025-04-13 19:27:56,USR000611,asma14@okicici,Decathlon,410@okaxis,4111,2143.82,INR,P2M,SUCCESS,911408650591,,Android,T1
UPI74614600721724,2025-11-22 23:43:23,USR000611,asma85@okstatebank,Aaradhya Mishra,259@okicici,5912,482.61,INR,P2P,SUCCESS,101957396096,,Android,T1
UPI58933258159142,2025-05-05 17:15:49,USR000611,asma54@ybl,BlinkIt,377@okstatebank,6011,87.4,INR,P2M,SUCCESS,250709955825,,Android,T1
UPI89692766549458,2025-11-30 06:09:11,USR000611,asma11@apl,Airtel,107@okstatebank,4111,471.05,INR,BillPay,SUCCESS,699301146336,,Android,T1
UPI80836522957687,2025-04-19 05:37:07,USR000611,asma19@ybl,Flipkart,907@okstatebank,5814,303.24,INR,P2M,SUCCESS,484882315400,,Android,T1
UPI34879899744419,2025-04-02 06:06:30,USR000611,asma58@okstatebank,Suresh Ali,984@ibl,4111,335.21,INR,P2P,FAILURE,336234174444,BENE_BANK_TIMEOUT,Android,T1
UPI37381070371433,2025-10-23 02:18:55,USR000611,asma45@apl,BSNL,685@okstatebank,4814,481.02,INR,P2M,FAILURE,753085280362,BANK_DOWN,Android,T1
UPI53890749417514,2025-05-11 15:52:14,USR000611,asma2@ibl,Tata Power,895@ibl,4814,7542.32,INR,P2M,SUCCESS,878119113950,,Android,T1
UPI84039569666390,2025-10-09 02:59:22,USR000611,asma19@apl,Tanvi Sen,181@apl,6011,63318.96,INR,P2P,SUCCESS,573302690483,,Android,T1
UPI97232881336552,2025-12-12 04:29:07,USR000522,akash31@okhdfcbank,Akash Verma,491@upi,5732,3603.42,INR,P2P,SUCCESS,559935957765,,Web-Mobile,T2
UPI66044823718149,2025-08-31 03:38:36,USR000522,akash23@upi,SBI Card,584@paytm,5411,222.45,INR,P2M,SUCCESS,154208217594,,Web-Mobile,T2
UPI92520752121360,2025-07-27 02:56:25,USR000522,akash43@okhdfcbank,RedBus,714@paytm,5732,399.66,INR,Recharge,SUCCESS,635231562731,,Web-Mobile,T2
UPI28458020213158,2025-09-11 13:07:19,USR000522,akash5@upi,Dmart,502@okicici,5732,87.0,INR,P2M,SUCCESS,402289994401,,Web-Mobile,T2
UPI54265589498288,2025-12-11 12:29:05,USR000522,akash98@paytm,Myntra,955@ybl,5812,137.82,INR,P2M,SUCCESS,655357544395,,Web-Mobile,T2
UPI77273137736504,2025-11-07 22:21:35,USR000522,akash16@okicici,Indane Gas,389@apl,5912,274.64,INR,P2M,SUCCESS,397984987110,,Web-Mobile,T2
UPI97523786923640,2025-01-26 01:40:55,USR000522,akash87@okstatebank,RedBus,121@okaxis,5812,93.81,INR,P2M,SUCCESS,374883922386,,Web-Mobile,T2
UPI89366105794891,2025-10-25 16:53:29,USR000522,akash89@ybl,Indane Gas,848@apl,5311,2215.55,INR,P2M,SUCCESS,440400432173,,Web-Mobile,T2
UPI14447364474063,2025-12-10 00:10:50,USR000522,akash91@okhdfcbank,Imran Mukherjee,420@ybl,5732,280.48,INR,P2P,SUCCESS,361228848187,,Web-Mobile,T2
UPI92767477984434,2025-06-28 09:05:51,USR000522,akash44@apl,RedBus,378@upi,4814,2639.17,INR,P2M,SUCCESS,701200562702,,Web-Mobile,T2
UPI73685012104723,2025-05-12 20:19:49,USR000522,akash30@okicici,Uber,707@upi,4814,32.81,INR,BillPay,SUCCESS,989556883407,,Web-Mobile,T2
UPI19152820355368,2025-05-03 16:33:21,USR000522,akash23@upi,BlinkIt,317@upi,5812,260.17,INR,P2M,SUCCESS,436963287339,,Web-Mobile,T2
UPI74988564505022,2025-01-18 20:29:14,USR000522,akash89@apl,Deepika Shah,720@ybl,5411,282.81,INR,P2P,SUCCESS,642450123172,,Web-Mobile,T2
UPI75618018084612,2025-06-25 20:12:05,USR000522,akash12@paytm,Riya Krishnan,987@ybl,5311,163.44,INR,P2P,SUCCESS,406887015757,,Web-Mobile,T2
UPI56565345916739,2025-11-21 00:10:52,USR000522,akash30@okstatebank,BESCOM,862@okicici,5812,1788.31,INR,P2M,SUCCESS,356863439638,,Web-Mobile,T2
UPI53064994774727,2025-12-10 01:33:16,USR000522,akash3@apl,Swiggy,829@ybl,6300,25856.03,INR,P2M,SUCCESS,346020463197,,Web-Mobile,T2
UPI18860062299815,2025-07-17 06:08:46,USR000522,akash82@paytm,BlinkIt,233@okicici,5812,2309.79,INR,P2M,SUCCESS,754432093152,,Web-Mobile,T2
UPI94795980855085,2025-05-31 01:49:47,USR000010,nisha57@okicici,Zomato,194@paytm,4814,414.98,INR,BillPay,SUCCESS,656885072137,,Web-Mobile,T1
UPI30898731301678,2025-07-10 16:34:33,USR000010,nisha12@apl,Nykaa,162@paytm,5411,33005.39,INR,P2M,SUCCESS,928348722567,,Web-Mobile,T1
UPI31966669738414,2025-02-16 18:24:25,USR000010,nisha20@okaxis,Decathlon,204@ibl,5311,353.74,INR,P2M,SUCCESS,705571434105,,Web-Mobile,T1
UPI79141662505665,2025-11-25 12:17:36,USR000010,nisha41@upi,Myntra,836@ybl,5812,236.06,INR,P2M,SUCCESS,288420547301,,Web-Mobile,T1
UPI66190682173101,2025-03-26 07:53:08,USR000010,nisha71@paytm,Saanvi Reddy,700@okicici,6011,15866.12,INR,P2P,SUCCESS,137990406848,,Web-Mobile,T1
UPI74484140131498,2025-11-29 13:34:10,USR000010,nisha58@okaxis,HP Gas,432@paytm,5411,541.1,INR,P2M,SUCCESS,943675173343,,Web-Mobile,T1
UPI44472981910122,2025-07-14 23:03:01,USR000010,nisha98@ybl,Ola,148@paytm,5732,2349.71,INR,BillPay,SUCCESS,117630062176,,Web-Mobile,T1
UPI73521998008494,2025-02-24 20:47:37,USR000010,nisha98@okstatebank,RedBus,958@okaxis,6011,3229.25,INR,P2M,SUCCESS,705413317082,,Web-Mobile,T1
UPI83993862286219,2025-10-11 01:13:04,USR000010,nisha26@paytm,Petrol Pump-IOC,495@upi,5411,16935.83,INR,P2M,SUCCESS,226013879308,,Web-Mobile,T1
UPI64226593095117,2025-02-05 14:19:09,USR000010,nisha16@upi,Croma,169@okhdfcbank,5912,94.94,INR,P2M,SUCCESS,759777275119,,Web-Mobile,T1
UPI92790827507207,2025-11-27 13:19:02,USR000010,nisha12@apl,Flipkart,652@ibl,5732,270.32,INR,P2M,SUCCESS,238392080511,,Web-Mobile,T1
UPI26978568282617,2025-12-23 11:42:28,USR000010,nisha16@okhdfcbank,Croma,757@ybl,5311,164.15,INR,P2M,SUCCESS,299642479801,,Web-Mobile,T1
UPI22345063907414,2025-12-25 19:34:41,USR000010,nisha40@ybl,BSE,761@okaxis,5812,48.31,INR,P2M,SUCCESS,995561126053,,Web-Mobile,T1
UPI13755196894880,2025-11-28 06:31:06,USR000010,nisha66@paytm,NSE,536@okhdfcbank,5812,288.88,INR,P2M,SUCCESS,348046782795,,Web-Mobile,T1
UPI70728190082681,2025-03-03 03:07:09,USR000010,nisha25@okaxis,NSE,507@okhdfcbank,5732,4926.83,INR,Recharge,SUCCESS,149836173538,,Web-Mobile,T1
UPI59578658060009,2025-06-11 13:04:27,USR000010,nisha87@okaxis,Croma,639@upi,4111,2363.12,INR,P2M,SUCCESS,559391409399,,Web-Mobile,T1
UPI16596698983824,2025-05-09 05:11:23,USR000010,nisha58@upi,Nykaa,530@okhdfcbank,4111,245.25,INR,P2M,SUCCESS,628701172524,,Web-Mobile,T1
UPI50988303577093,2025-08-17 23:13:37,USR000010,nisha32@upi,Dhruv Singh,421@apl,5814,400.9,INR,P2P,SUCCESS,491947773077,,Web-Mobile,T1
UPI88939981769636,2025-03-06 03:37:48,USR000010,nisha72@paytm,Arjun Iyengar,949@upi,5732,44.28,INR,P2P,SUCCESS,856999198271,,Web-Mobile,T1
UPI40938548823183,2025-11-20 21:03:37,USR000010,nisha11@apl,Kavya Desai,887@apl,5411,29467.25,INR,P2P,SUCCESS,210671727052,,Web-Mobile,T1
UPI38906013070393,2025-09-20 06:44:22,USR000010,nisha86@paytm,Nykaa,287@apl,5812,68719.34,INR,P2M,SUCCESS,460892332455,,Web-Mobile,T1
UPI82638390213840,2025-07-09 13:40:25,USR000010,nisha28@okicici,Nykaa,668@okhdfcbank,4814,150.27,INR,P2M,SUCCESS,473082699189,,Web-Mobile,T1
UPI75847828078901,2025-11-25 15:41:26,USR000010,nisha76@ybl,Swiggy,113@paytm,5814,1465.95,INR,BillPay,SUCCESS,325432296540,,Web-Mobile,T1
UPI12128538171025,2025-05-08 18:08:42,USR000010,nisha37@okstatebank,Petrol Pump-IOC,887@okstatebank,5311,37434.76,INR,P2M,SUCCESS,151420730486,,Web-Mobile,T1
UPI41214317996055,2025-03-28 22:21:28,USR000010,nisha79@okicici,Petrol Pump-IOC,239@ybl,5411,363.1,INR,P2M,SUCCESS,509027740987,,Web-Mobile,T1
UPI93500605225758,2025-08-18 23:00:40,USR000010,nisha76@apl,Airtel,399@okstatebank,6011,45.45,INR,BillPay,SUCCESS,893816079349,,Web-Mobile,T1
UPI63900338357855,2025-08-01 01:59:29,USR000010,nisha60@okaxis,Mihir Desai,147@paytm,5912,41936.6,INR,P2P,SUCCESS,870399135635,,Web-Mobile,T1
UPI33317081147675,2025-09-16 10:09:15,USR000010,nisha28@okaxis,Deepika Rao,617@paytm,4814,28642.72,INR,P2P,SUCCESS,575087953051,,Web-Mobile,T1
UPI32311540537723,2025-11-24 18:42:29,USR000010,nisha10@okhdfcbank,Bhavna Shetty,833@okicici,4814,430.95,INR,P2P,SUCCESS,474048654388,,Web-Mobile,T1
UPI77407589890366,2025-08-27 22:20:21,USR000010,nisha20@okaxis,Zerodha,351@okhdfcbank,6300,473.82,INR,BillPay,SUCCESS,155991247755,,Web-Mobile,T1
UPI44417905773225,2025-09-06 20:07:39,USR000010,nisha1@okstatebank,Croma,845@apl,5812,137.45,INR,P2M,SUCCESS,463825615813,,Web-Mobile,T1
UPI91391561954897,2025-07-09 04:41:25,USR000010,nisha89@okaxis,Bhavesh Khan,547@upi,5812,28395.05,INR,P2P,SUCCESS,126713265072,,Web-Mobile,T1
UPI20905901116826,2025-12-11 16:03:06,USR000010,nisha31@okhdfcbank,Flipkart,976@ybl,6011,29414.86,INR,Recharge,SUCCESS,688072001747,,Web-Mobile,T1
UPI23722134439443,2025-05-27 15:14:59,USR000010,nisha87@okstatebank,Zomato,595@apl,6300,3438.9,INR,P2M,SUCCESS,639767560392,,Web-Mobile,T1
UPI13505302341092,2025-04-26 17:24:08,USR000010,nisha68@okstatebank,Tata Power,546@okicici,5411,448.13,INR,P2M,SUCCESS,165311245638,,Web-Mobile,T1
UPI52833928133822,2025-02-06 09:26:53,USR000010,nisha1@okaxis,Lavanya Das,432@apl,5912,177.81,INR,P2P,SUCCESS,969735078666,,Web-Mobile,T1
UPI42579744220986,2025-04-01 20:40:11,USR000010,nisha20@okaxis,Petrol Pump-HPCL,138@apl,5411,2387.18,INR,Recharge,SUCCESS,844021729255,,Web-Mobile,T1
UPI82361597118304,2025-08-03 17:48:51,USR000010,nisha54@ybl,Sneha Lakshman,503@okaxis,5912,12811.81,INR,P2P,SUCCESS,185777037874,,Web-Mobile,T1
UPI24620507456439,2025-01-06 15:12:23,USR000694,chetan61@okhdfcbank,BESCOM,260@upi,6300,37278.98,INR,P2M,SUCCESS,311084563440,,iOS,T2
UPI82249681509134,2025-07-21 01:43:21,USR000694,chetan9@okicici,BESCOM,669@okicici,5812,3785.31,INR,P2M,PENDING,703682279982,,iOS,T2
UPI44974639777609,2025-05-30 06:07:27,USR000694,chetan76@okicici,IRCTC,816@okhdfcbank,5311,34.69,INR,P2M,SUCCESS,786246525009,,iOS,T2
UPI67252295904556,2025-03-04 22:04:17,USR000694,chetan18@okicici,Uber,424@upi,5812,304.52,INR,P2M,SUCCESS,237931194643,,iOS,T2
UPI52062971516363,2025-07-23 13:33:43,USR000694,chetan64@okicici,Meera Ali,304@okaxis,5411,4979.29,INR,P2P,SUCCESS,602367153099,,iOS,T2
UPI59055616667295,2025-11-03 10:18:51,USR000694,chetan70@okhdfcbank,Ravi Balasubramanian,382@okstatebank,5411,2159.07,INR,P2P,SUCCESS,492652705196,,iOS,T2
UPI59186882443197,2025-09-28 16:48:12,USR000694,chetan3@okstatebank,BESCOM,678@okaxis,5411,148.32,INR,P2M,SUCCESS,301992932286,,iOS,T2
UPI97941297553144,2025-02-18 19:17:12,USR000694,chetan66@paytm,Akash Bhattacharya,750@okhdfcbank,4111,243.37,INR,P2P,SUCCESS,914392803103,,iOS,T2
UPI38137176001236,2025-01-19 14:29:09,USR000694,chetan64@okicici,RedBus,904@okicici,6011,2846.56,INR,P2M,SUCCESS,838778355544,,iOS,T2
UPI81060590773722,2025-06-17 06:45:34,USR000694,chetan30@okhdfcbank,Selvi Agarwal,646@ybl,4814,46553.32,INR,P2P,SUCCESS,169851850032,,iOS,T2
UPI31767782258133,2025-04-21 20:51:34,USR000694,chetan80@ybl,Pranesh Sharma,314@apl,5311,376.63,INR,P2P,SUCCESS,792136613463,,iOS,T2
UPI41039097313194,2025-07-17 03:57:41,USR000694,chetan63@paytm,Reliance Jio,706@okaxis,5912,3770.66,INR,BillPay,SUCCESS,438773749490,,iOS,T2
UPI80191518642968,2025-06-06 01:09:45,USR000694,chetan21@okicici,Dhruv Choudhary,180@okicici,4111,455.5,INR,P2P,SUCCESS,271988530145,,iOS,T2
UPI19511770793560,2025-09-05 10:22:21,USR000694,chetan61@upi,Groww,589@okstatebank,5912,4359.52,INR,Recharge,SUCCESS,988020428247,,iOS,T2
UPI27303802812371,2025-05-24 19:57:20,USR000015,chetan17@paytm,Nykaa,815@okhdfcbank,5311,34318.11,INR,P2M,SUCCESS,613757528324,,Web-Desktop,T3
UPI27714698701989,2025-07-04 17:25:16,USR000015,chetan10@ybl,BigBasket,769@okicici,5732,98.53,INR,P2M,SUCCESS,217801094212,,Web-Desktop,T3
UPI76435825212008,2025-08-30 02:16:46,USR000015,chetan46@okicici,Reliance Jio,520@okaxis,4111,104.17,INR,P2M,SUCCESS,189440240846,,Web-Desktop,T3
UPI25189338346615,2025-02-20 08:22:25,USR000015,chetan73@ybl,IRCTC,796@okstatebank,5812,21182.26,INR,P2M,SUCCESS,744357402626,,Web-Desktop,T3
UPI81322614200136,2025-02-10 01:51:28,USR000015,chetan46@ibl,BESCOM,446@okhdfcbank,5814,153.54,INR,Recharge,SUCCESS,378242115974,,Web-Desktop,T3
UPI64440917343210,2025-09-09 17:40:39,USR000015,chetan47@okicici,Local Kirana,307@okhdfcbank,6011,3112.98,INR,P2M,SUCCESS,224906968014,,Web-Desktop,T3
UPI25054402963720,2025-11-08 06:06:10,USR000015,chetan72@okstatebank,Niketan Agarwal,436@ibl,4814,137.82,INR,P2P,SUCCESS,935191841913,,Web-Desktop,T3
UPI10131604874766,2025-09-18 11:58:24,USR000015,chetan57@apl,Uber,905@okaxis,5732,157.2,INR,BillPay,SUCCESS,293090141876,,Web-Desktop,T3
UPI46785945691413,2025-05-03 08:10:59,USR000015,chetan3@okhdfcbank,Pooja Sandhu,336@paytm,5411,687.69,INR,P2P,SUCCESS,914830649960,,Web-Desktop,T3
UPI17005515210429,2025-05-15 10:37:44,USR000015,chetan86@apl,Tata Power,281@okicici,5411,311.21,INR,P2M,SUCCESS,861151403021,,Web-Desktop,T3
UPI51752293774137,2025-03-19 10:08:11,USR000015,chetan77@okaxis,Saanvi Ghosh,716@ybl,4814,88.38,INR,P2P,SUCCESS,345448745170,,Web-Desktop,T3
UPI34630858828686,2025-03-21 20:34:50,USR000015,chetan62@okicici,INDmoney,399@okhdfcbank,6300,477.94,INR,P2M,SUCCESS,730312962479,,Web-Desktop,T3
UPI45654890379191,2025-07-17 00:25:23,USR000015,chetan14@upi,Croma,930@okstatebank,6011,81.65,INR,P2M,SUCCESS,843237136085,,Web-Desktop,T3
UPI55215649991887,2025-02-02 01:14:19,USR000015,chetan98@paytm,BlinkIt,724@apl,5812,210.7,INR,BillPay,SUCCESS,314147530887,,Web-Desktop,T3
UPI94849598777149,2025-05-17 17:13:29,USR000015,chetan28@ybl,Apollo Pharmacy,145@okaxis,6011,295.1,INR,P2M,SUCCESS,110049720238,,Web-Desktop,T3
UPI21094938046425,2025-12-21 08:28:35,USR000015,chetan92@ybl,Croma,442@upi,6300,44218.41,INR,P2M,SUCCESS,290040494685,,Web-Desktop,T3
UPI82709943168151,2025-09-26 05:47:31,USR000015,chetan76@ybl,HP Gas,199@okstatebank,6300,24694.94,INR,P2M,SUCCESS,791740990248,,Web-Desktop,T3
UPI38793622345151,2025-08-12 19:58:32,USR000015,chetan69@okaxis,Trisha Nair,516@okaxis,6300,429.94,INR,P2P,SUCCESS,690489684711,,Web-Desktop,T3
UPI49895626986934,2025-06-14 15:54:53,USR000015,chetan67@apl,Shreya Chatterjee,581@okicici,5912,147.57,INR,P2P,SUCCESS,600071245304,,Web-Desktop,T3
UPI44563391287837,2025-08-26 14:25:37,USR000015,chetan86@okstatebank,Petrol Pump-HPCL,618@okicici,5912,391.99,INR,P2M,SUCCESS,993933820270,,Web-Desktop,T3
UPI85176790024721,2025-02-05 15:57:07,USR000015,chetan90@apl,BigBasket,922@paytm,4111,369.2,INR,P2M,SUCCESS,559954917665,,Web-Desktop,T3
UPI10602840697111,2025-02-26 16:30:38,USR000015,chetan71@okstatebank,IRCTC,301@ibl,4111,163.28,INR,P2M,PENDING,485937987221,,Web-Desktop,T3
UPI18116543270671,2025-05-07 14:15:18,USR000015,chetan75@ibl,BSNL,655@okhdfcbank,5912,26269.91,INR,P2M,FAILURE,364366782589,BENE_BANK_TIMEOUT,Web-Desktop,T3
UPI99000370526863,2025-08-14 05:59:07,USR000015,chetan74@ybl,Chandran Singh,197@ibl,5411,447.72,INR,P2P,SUCCESS,160087057223,,Web-Desktop,T3
UPI14891667705126,2025-02-26 16:04:02,USR000015,chetan4@okhdfcbank,Myntra,747@upi,4814,21449.06,INR,P2M,SUCCESS,392913383137,,Web-Desktop,T3
UPI37421997049652,2025-03-24 17:44:09,USR000015,chetan86@okicici,Apollo Pharmacy,471@ybl,6011,8599.2,INR,BillPay,SUCCESS,163236869183,,Web-Desktop,T3
